Timestep,Alpha,Omega,Theta
164.1,0.00026485201,-1.0761669e-05,0.39270955
164.2,0.0001412984,2.9853364e-05,0.39282096
164.3,-0.00027949255,1.6033945e-05,0.39277685
164.4,0.00010073227,-1.842075e-06,0.39280444
164.5,-7.577837e-05,6.5331248e-07,0.3928739
164.6,-0.00018743563,-2.5668085e-05,0.39274465
164.7,0.00031012168,-1.3399475e-05,0.39283611
164.8,-0.00023429275,-5.8165901e-06,0.39282564
164.9,1.1994784e-05,-2.804638e-05,0.39286262
165,-0.00010788011,-3.7634913e-05,0.39281828
165.1,9.435318e-05,-3.8987604e-05,0.39285575
165.2,-0.00010805863,-4.0358152e-05,0.39284495
165.3,9.442102e-06,-5.0219801e-05,0.39272634
165.4,0.00028714783,-2.0560808e-05,0.39272548
165.5,4.6677027e-06,8.6207372e-06,0.39273931
165.6,-3.2818193e-05,5.8056881e-06,0.39274549
165.7,-1.5457968e-05,9.7807294e-07,0.39285695
165.8,-0.00028600725,-2.9168448e-05,0.39290179
165.9,-0.00013335227,-7.1104392e-05,0.39285845
166,8.5117779e-05,-7.5927836e-05,0.39277059
166.1,0.00020600481,-4.6815579e-05,0.39273282
166.2,9.1783057e-05,-1.70368e-05,0.39291542
166.3,-0.00046634305,-5.44928e-05,0.3928478
166.4,0.00014491978,-8.6635114e-05,0.392781
166.5,0.00015358923,-5.6784216e-05,0.39280158
166.6,-5.9454481e-05,-4.7370747e-05,0.39289415
166.7,-0.00024711048,-7.8027241e-05,0.39289585
166.8,-2.9359885e-05,-0.00010567427,0.39288151
166.9,1.1357526e-05,-0.00010747451,0.39286243
167,2.5721471e-05,-0.00010376661,0.39280912
167.1,0.00011634726,-8.9559732e-05,0.39276794
167.2,9.3759385e-05,-6.854907e-05,0.39272878
167.3,9.5199369e-05,-4.9653199e-05,0.39283224
167.4,-0.000263698,-6.6503065e-05,0.39287523
167.5,-0.00012551189,-0.00010542405,0.39285243
167.6,3.5979923e-05,-0.00011437724,0.39284302
167.7,5.259867e-06,-0.00011025326,0.39283864
167.8,-6.1225714e-06,-0.00011033953,0.39279821
167.9,8.6790175e-05,-0.00010227277,0.39269689
168,0.0002491174,-6.8682014e-05,0.39271776
168.1,-4.7480099e-05,-4.8518289e-05,0.39268948
168.2,7.5005852e-05,-4.5765712e-05,0.39265793
168.3,8.7912007e-05,-2.9473929e-05,0.39267783
168.4,-3.8724562e-05,-2.4555187e-05,0.39271792
168.5,-9.36243e-05,-3.7790072e-05,0.39271317
168.6,1.4778551e-05,-4.5674643e-05,0.39260027
168.7,0.00029239739,-1.4957049e-05,0.39251234
168.8,0.00024659018,3.8941701e-05,0.39249514
168.9,7.9687998e-05,7.1569511e-05,0.39233921
169,0.00043767207,0.00012330551,0.39227233
169.1,0.0002348322,0.00019055593,0.39231096
169.2,-2.4411733e-05,0.00021159797,0.39236854
169.3,-7.8948464e-05,0.00020126196,0.39243228
169.4,-0.0001038298,0.00018298413,0.39234703
169.5,0.00026751141,0.00019935229,0.39228347
169.6,0.00022577881,0.0002486813,0.39234814
169.7,-9.2158331e-05,0.00026204335,0.39238457
169.8,-3.0078058e-05,0.00024981971,0.39242021
169.9,-3.3779578e-05,0.00024343395,0.39242965
170,2.7727476e-05,0.00024282873,0.39239407
170.1,0.00014155386,0.00025975687,0.39243886
170.2,-5.8367797e-05,0.00026807546,0.39234228
170.3,0.00029648937,0.00029188763,0.39241933
170.4,-0.00013243149,0.0003082934,0.39240195
170.5,9.7106718e-05,0.00030476092,0.39238581
170.6,9.6828654e-05,0.00032415446,0.39245574
170.7,-0.00012082373,0.00032175496,0.39255574
170.8,-0.00020889619,0.00028878297,0.39253777
170.9,7.7155276e-05,0.00027560888,0.39260997
171,-0.00015075204,0.00026824921,0.39273312
171.1,-0.00029272129,0.00022390188,0.39275529
171.2,-5.3933029e-05,0.00018923646,0.39283275
171.3,-0.00019906659,0.0001639365,0.39284048
171.4,-3.2998242e-05,0.00014073003,0.39294721
171.5,-0.00028776192,0.00010865401,0.39294845
171.6,-3.4894013e-05,7.6388425e-05,0.39301289
171.7,-0.00019697152,5.3201873e-05,0.39307289
171.8,-0.00019606653,1.3898072e-05,0.39307074
171.9,-4.672555e-05,-1.0381131e-05,0.39319272
172,-0.0003642933,-5.1483013e-05,0.39300903
172.1,0.00039852828,-4.8059507e-05,0.39304138
172.2,-0.00012529624,-2.0736311e-05,0.39299874
172.3,6.1389379e-05,-2.7126994e-05,0.39298067
172.4,5.203918e-06,-2.0467666e-05,0.39305163
172.5,-0.00021993884,-4.1941158e-05,0.39307292
172.6,-0.00010430784,-7.4365822e-05,0.39310766
172.7,-0.00014227729,-9.9024331e-05,0.39303107
172.8,0.00013698536,-9.9553519e-05,0.39296981
172.9,0.00010991405,-7.4863581e-05,0.39294276
173,3.2008272e-05,-6.0671351e-05,0.39294993
173.1,-5.136204e-05,-6.2606728e-05,0.39291365
173.2,5.8632995e-05,-6.1879631e-05,0.39286402
173.3,9.8556853e-05,-4.6160648e-05,0.39284458
173.4,2.9129288e-05,-3.3392035e-05,0.39281343
173.5,6.2151797e-05,-2.4263928e-05,0.3927981
173.6,2.6628609e-05,-1.5385888e-05,0.39273015
173.7,0.00016373004,3.6499764e-06,0.39277728
173.8,-0.00012001223,8.0217538e-06,0.39288987
173.9,-0.00029517177,-3.3496643e-05,0.39278038
174,0.00025526526,-3.7487286e-05,0.39267953
174.1,0.00025067122,1.3106356e-05,0.39275123
174.2,-0.00017494465,2.0679008e-05,0.39266876
174.3,0.00020825477,2.4010023e-05,0.39264281
174.4,7.6791286e-05,5.2514624e-05,0.39261222
174.5,9.2831332e-05,6.9476884e-05,0.39263718
174.6,-4.4433668e-05,7.4316648e-05,0.39262212
174.7,5.4041245e-05,7.5277409e-05,0.39273544
174.8,-0.00027219686,5.3461846e-05,0.39272807
174.9,1.8639081e-05,2.8106074e-05,0.3927803
175,-0.00013279252,1.669073e-05,0.39292959
175.1,-0.00038968045,-3.5556564e-05,0.3930093
175.2,-0.00023555113,-9.8079715e-05,0.39311375
175.3,-0.00031179459,-0.00015281428,0.39311812
175.4,-7.2458865e-05,-0.00019123962,0.39299769
175.5,0.0002461929,-0.00017386622,0.39312127
175.6,-0.00035933994,-0.00018518093,0.39315765
175.7,-0.0001560695,-0.00023672186,0.39307511
175.8,0.00014235603,-0.00023809321,0.39310519
175.9,-0.00013287197,-0.0002371448,0.39301854
176,0.000160994,-0.0002343326,0.39303336
176.1,-8.5035111e-05,-0.00022673672,0.39306995
176.2,-0.00014329636,-0.00024956986,0.39301655
176.3,8.1101283e-05,-0.00025578936,0.39300238
176.4,-1.0911187e-05,-0.00024877035,0.39288947
176.5,0.00024402918,-0.00022545854,0.39271985
176.6,0.0004072404,-0.00016033159,0.39263209
176.7,0.00022481732,-9.7125821e-05,0.39252302
176.8,0.00029346078,-4.5298017e-05,0.39253035
176.9,1.3003077e-05,-1.4651638e-05,0.39259512
177,-0.00013515007,-2.6866337e-05,0.3926445
177.1,-0.00010609271,-5.099061e-05,0.39250326
177.2,0.00037402505,-2.4197373e-05,0.39249245
177.3,6.2819225e-05,1.9487047e-05,0.39245821
177.4,0.00012463165,3.8232133e-05,0.39243879
177.5,9.2240301e-05,5.9919326e-05,0.39249087
177.6,-8.7571703e-05,6.0386185e-05,0.39257697
177.7,-0.00018295077,3.3333939e-05,0.39255126
177.8,8.9570802e-05,2.3995944e-05,0.39242236
177.9,0.00035794901,6.8747923e-05,0.39235846
178,0.00021227884,0.0001257707,0.39229838
178.1,0.00021288105,0.00016828668,0.39225216
178.2,0.00018717914,0.0002082927,0.3922557
178.3,6.735487e-05,0.00023374609,0.392246
178.4,0.00010088075,0.00025056966,0.39234854
178.5,-0.00018476272,0.00024218146,0.39239482
178.6,-5.6991926e-05,0.000218006,0.39242689
178.7,-2.7916747e-05,0.00020951514,0.3925173
178.8,-0.00018229199,0.00018849426,0.39257473
178.9,-0.00011226943,0.00015903813,0.39260831
179,-6.0380618e-05,0.00014177312,0.39254197
179.1,0.00019010987,0.00015474605,0.39255331
179.2,1.927366e-06,0.00017394977,0.39259746
179.3,-8.3846817e-05,0.00016575783,0.39265588
179.4,-0.00012740745,0.0001446324,0.39271985
179.5,-0.00015094098,0.00011679756,0.39276984
179.6,-0.0001254227,8.9161199e-05,0.39271432
179.7,0.00013666014,9.0284946e-05,0.3927348
179.8,-4.9022503e-05,9.9048706e-05,0.39265125
179.9,0.00021403281,0.00011554974,0.39269405
180,-9.6060404e-05,0.00012734697,0.39267374
180.1,5.8665935e-05,0.00012360753,0.39270813
180.2,-7.8110356e-05,0.00012166309,0.39265276
180.3,0.00014618831,0.00012847088,0.39271102
180.4,-0.0001358527,0.00012950445,0.39281716
180.5,-0.00026777649,8.9141529e-05,0.39280926
180.6,7.1588318e-06,6.3079769e-05,0.39286049
180.7,-0.00014303381,4.949227e-05,0.39280766
180.8,0.00011512917,4.670181e-05,0.39279797
180.9,1.3113351e-05,5.9526059e-05,0.39279767
181,-9.4466583e-06,5.9892729e-05,0.39284665
181.1,-0.00013557839,4.5390225e-05,0.39290278
181.2,-0.00016179755,1.5652634e-05,0.39291172
181.3,-5.0068782e-05,-5.5339962e-06,0.39282592
181.4,0.00019099592,8.5587179e-06,0.39276791
181.5,0.00013352801,4.1011107e-05,0.39277933
181.6,-3.496306e-05,5.08676e-05,0.39275984
181.7,4.2293489e-05,5.1600644e-05,0.39281042
181.8,-0.0001339672,4.2433272e-05,0.39285028
181.9,-0.00011469883,1.7566672e-05,0.39278512
182,0.00014775165,2.0871956e-05,0.39283809
182.1,-0.00014428799,2.1218319e-05,0.39280428
182.2,6.9341192e-05,1.3723641e-05,0.39277452
182.3,6.4340188e-05,2.7091778e-05,0.3928594
182.4,-0.00022441855,1.1083941e-05,0.39281201
182.5,0.00010056463,-1.3014467e-06,0.39283219
182.6,-6.488091e-05,2.2669231e-06,0.39291077
182.7,-0.00021769674,-2.599084e-05,0.39290378
182.8,-1.1287853e-05,-4.8889295e-05,0.39289892
182.9,-1.5708638e-05,-5.1588944e-05,0.39292444
183,-9.2783025e-05,-6.2438112e-05,0.39302381
183.1,-0.0002860254,-0.00010031895,0.39305146
183.2,-0.00011846882,-0.00014076837,0.39303021
183.3,2.1746327e-06,-0.00015239778,0.39295793
183.4,0.00013607473,-0.00013857285,0.39297797
183.5,-8.8802871e-05,-0.00013384566,0.39295209
183.6,2.5437764e-05,-0.00014018217,0.3929649
183.7,-6.9558746e-05,-0.00014459427,0.39289964
183.8,0.00012812657,-0.00013873749,0.39283022
183.9,0.00014919359,-0.00011100547,0.39288539
184,-0.00015874086,-0.00011196021,0.39292063
184.1,-0.00011662318,-0.00013949661,0.39301766
184.2,-0.00028054806,-0.00017921373,0.39299525
184.3,9.5679868e-06,-0.00020631173,0.39304509
184.4,-0.00017193331,-0.00022254827,0.39301161
184.5,3.3253259e-05,-0.00023641627,0.39304729
184.6,-0.00013857567,-0.00024694851,0.39302345
184.7,7.9735195e-06,-0.00026000872,0.39296244
184.8,0.00010681609,-0.00024852976,0.39289687
184.9,0.00012813354,-0.0002250348,0.39291872
185,-8.5235006e-05,-0.00022074495,0.392855
185.1,0.00013026405,-0.00021624204,0.39276646
185.2,0.00020394464,-0.00018282118,0.39286721
185.3,-0.00026651602,-0.00018907833,0.39301163
185.4,-0.00039452192,-0.00025518211,0.39294978
185.5,0.00011028882,-0.00028360542,0.39295683
185.6,-5.6281544e-05,-0.0002782047,0.39299663
185.7,-0.00014136317,-0.00029796917,0.39299297
185.8,-3.6599843e-05,-0.00031576547,0.39298407
185.9,-2.2695e-05,-0.00032169496,0.39298999
186,-5.9339278e-05,-0.00032989838,0.39296876
186.1,9.0963496e-06,-0.00033492268,0.39303951
186.2,-0.00022309904,-0.00035632296,0.39306586
186.3,-0.0001208822,-0.00039072108,0.39302775
186.4,3.9761583e-05,-0.00039883314,0.3929957
186.5,3.025564e-05,-0.00039183142,0.39306602
186.6,-0.00022685714,-0.00041149158,0.39305689
186.7,-3.4824194e-05,-0.00043765971,0.39300524
186.8,7.5331386e-05,-0.00043360899,0.39298028
186.9,1.5156357e-05,-0.00042456022,0.39295365
187,2.3316104e-05,-0.00042071298,0.39301137
187.1,-0.0001884683,-0.0004372282,0.39301188
187.2,-5.1373664e-05,-0.00046121241,0.39307303
187.3,-0.00020683261,-0.00048703304,0.39306113
187.4,-2.9746286e-05,-0.00051069092,0.39299175
187.5,0.000119166,-0.00050174895,0.39294087
187.6,8.2798577e-05,-0.00048155249,0.39286898
187.7,0.00014464918,-0.00045880771,0.39280122
187.8,0.00014551005,-0.00042979178,0.39266807
187.9,0.0003237512,-0.00038286566,0.39259627
188,0.00018802335,-0.00033168821,0.39259989
188.1,6.4837334e-06,-0.00031223751,0.3925663
188.2,0.00010118801,-0.00030147034,0.39261015
188.3,-9.1621823e-05,-0.00030051372,0.39259709
188.4,4.7097153e-05,-0.00030496618,0.39251156
188.5,0.00023474972,-0.0002767815,0.3924894
188.6,8.6279585e-05,-0.00024467858,0.39256266
188.7,-0.0001543583,-0.00025148645,0.39253279
188.8,9.7971412e-05,-0.00025712514,0.39262812
188.9,-0.00021768939,-0.00026909695,0.39267283
189,-0.00010334472,-0.00030120035,0.39261842
189.1,0.00014326816,-0.000297208,0.39251501
189.2,0.00027745351,-0.00025513584,0.39250734
189.3,4.9009894e-05,-0.0002224895,0.39250821
189.4,2.8432635e-05,-0.00021474525,0.3925089
189.5,2.8817003e-05,-0.00020902029,0.39261533
189.6,-0.00024190187,-0.00023032878,0.39255149
189.7,0.00017697763,-0.0002368212,0.39261375
189.8,-0.00013556871,-0.00023268032,0.39265201
189.9,-8.4065855e-05,-0.00025464377,0.39263634
190,4.7916388e-05,-0.00025825872,0.39254254
190.1,0.00025045953,-0.00022842113,0.39253585
190.2,4.254159e-05,-0.00019912102,0.3925969
190.3,-0.00012976901,-0.00020784377,0.39261998
190.4,-4.2275608e-05,-0.00022504823,0.39263587
190.5,-2.7548982e-05,-0.00023203068,0.39256145
190.6,0.0002011419,-0.00021467139,0.39249798
190.7,0.00018509619,-0.00017604759,0.39252772
190.8,-4.3299037e-05,-0.00016186788,0.39256128
190.9,-5.777326e-05,-0.0001719751,0.39245349
191,0.00029880542,-0.00014787189,0.39245296
191.1,4.1558355e-05,-0.00011383551,0.39240612
191.2,0.00016029527,-9.3650152e-05,0.39243605
191.3,-2.8639466e-05,-8.0484574e-05,0.39244755
191.4,1.3877832e-05,-8.1960738e-05,0.39247275
191.5,-2.2968551e-05,-8.286981e-05,0.39246032
191.6,6.945902e-05,-7.8220762e-05,0.39240088
191.7,0.00019186803,-5.2088058e-05,0.39235646
191.8,0.00016308698,-1.6592561e-05,0.39237151
191.9,1.8059731e-05,1.5221071e-06,0.39235664
192,9.2409067e-05,1.2568987e-05,0.39227946
192.1,0.00025443152,4.7253045e-05,0.39238065
192.2,-0.00018970423,5.372577e-05,0.39239274
192.3,2.2330364e-05,3.6988387e-05,0.39238177
192.4,7.9568178e-05,4.717824e-05,0.39235542
192.5,0.00012083492,6.7218549e-05,0.39236641
192.6,2.9559773e-05,8.2258016e-05,0.39240612
192.7,-4.5568162e-05,8.0657175e-05,0.39229727
192.8,0.00032854027,0.00010895439,0.39231974
192.9,9.9178994e-06,0.0001428002,0.39235269
193,-2.0380228e-05,0.00014175397,0.39237995
193.1,-1.0927467e-05,0.0001386232,0.39239035
193.2,2.800152e-05,0.0001403306,0.39248875
193.3,-0.00019884471,0.00012324629,0.39257682
193.4,-0.00018809015,8.4552803e-05,0.39255489
193.5,7.9474408e-05,7.3691231e-05,0.39252877
193.6,9.3781487e-05,9.101682e-05,0.3925588
193.7,-4.5719197e-05,9.5823047e-05,0.39253902
193.8,7.7052327e-05,9.8956359e-05,0.39250691
193.9,0.00011182748,0.00011784434,0.39247358
194,0.00012019478,0.00014104656,0.39241262
194.1,0.00019636857,0.00017270289,0.39246459
194.2,-8.2883069e-05,0.00018405144,0.39251907
194.3,-9.7557525e-05,0.00016600738,0.39238971
194.4,0.00036447147,0.00019269878,0.39247039
194.5,-0.00015241933,0.00021390398,0.39252241
194.6,-9.1909025e-05,0.00018947115,0.39255736
194.7,-5.6447887e-05,0.00017463546,0.39263453
194.8,-0.00017006133,0.00015198454,0.3925612
194.9,0.00020287578,0.00015526599,0.39252596
195,0.00011717612,0.00018727117,0.39247321
195.1,0.00016772319,0.0002157611,0.39249192
195.2,-6.6757156e-06,0.00023186584,0.39251268
195.3,-1.4864456e-05,0.00022971183,0.39256825
195.4,-0.00010723233,0.00021750215,0.39261152
195.5,-8.4578819e-05,0.00019832104,0.39259484
195.6,6.1996104e-05,0.00019606277,0.39258862
195.7,3.7943506e-05,0.00020605672,0.39259608
195.8,3.9626066e-06,0.00021024734,0.39266446
195.9,-0.00015318566,0.00019532503,0.39268874
196,-5.1194217e-05,0.00017488705,0.39275636
196.1,-0.00016605694,0.00015316193,0.39269387
196.2,0.00015620229,0.00015217647,0.39265897
196.3,9.5576314e-05,0.00017735433,0.39278058
196.4,-0.0002995107,0.00015696089,0.39281438
196.5,-9.4189905e-05,0.00011759083,0.3928155
196.6,-1.6023934e-05,0.00010656945,0.39279528
196.7,3.8403241e-05,0.00010880738,0.39288053
196.8,-0.00022841449,8.9806257e-05,0.39292671
196.9,-0.00014211606,5.2753205e-05,0.39287751
197,9.4584094e-05,4.8000011e-05,0.3929393
197.1,-0.0001817882,3.9279599e-05,0.39299447
197.2,-0.0001747921,3.6215716e-06,0.39307037
197.3,-0.0002368599,-3.7543626e-05,0.39314838
197.4,-0.00025454381,-8.6683993e-05,0.39310662
197.5,3.9407609e-05,-0.00010819761,0.39298897
197.6,0.00024021695,-8.0235151e-05,0.39290223
197.7,0.00017983225,-3.8230234e-05,0.39280082
197.8,0.00023118421,2.8714089e-06,0.39275909
197.9,9.4624075e-05,3.5452234e-05,0.39282181
198,-0.00016614612,2.8300028e-05,0.39281952
198.1,-9.805636e-06,1.0704856e-05,0.39286666
198.2,-0.00013602996,-3.878704e-06,0.39285894
198.3,-3.2053808e-06,-1.7802236e-05,0.39287847
198.4,-7.180749e-05,-2.5303523e-05,0.39292566
198.5,-0.00014579416,-4.7063687e-05,0.39289385
198.6,4.8789496e-05,-5.6764151e-05,0.39277831
198.7,0.00026819277,-2.5065925e-05,0.39270459
198.8,0.00017957082,1.9710431e-05,0.39269373
198.9,3.0462536e-05,4.0713763e-05,0.39251377
199,0.00046514893,9.0274908e-05,0.39250481
199.1,5.6244231e-05,0.00014241422,0.39253953
199.2,-5.4076702e-05,0.00014263097,0.39248862
199.3,0.00015965229,0.00015318853,0.39247896
199.4,6.2309875e-05,0.00017538474,0.39253579
199.5,-0.00010631952,0.00017098377,0.39249507
199.6,0.00013440748,0.00017379257,0.39252025
199.7,-2.7691867e-05,0.00018446413,0.39261747
199.8,-0.00021610397,0.00016008455,0.39266141
199.9,-9.5241989e-05,0.00012894996,0.39263549
