Timestep,Alpha,Omega,Theta
181.1,-0.012291585,-0.0012141627,0.44901556
181.2,-0.019604666,-0.0024007606,0.45000152
181.3,-0.016260982,-0.0026989458,0.43326453
181.4,0.0012004439,-0.0014828427,0.42234366
181.5,0.0086705432,-0.00069749741,0.42402716
181.6,0.0021684051,-0.0010218367,0.4197725
181.7,0.0035645441,-0.00082207791,0.42781741
181.8,-0.0073858581,-0.0017986208,0.43426483
181.9,-0.012244764,-0.0025038472,0.42148263
182,0.002305995,-0.0015523911,0.4304343
182.1,-0.008356305,-0.0025109456,0.42394773
182.2,-0.0016409268,-0.0021118677,0.41799406
182.3,0.0029755046,-0.0017854221,0.43276009
182.4,-0.012763555,-0.0032133157,0.42369252
182.5,-0.0018765833,-0.0026190082,0.42690965
182.6,-0.0066223564,-0.0032516333,0.44125939
182.7,-0.019750466,-0.0048010477,0.44003227
182.8,-0.014318138,-0.0049799791,0.43943313
182.9,-0.011499196,-0.0052901046,0.44497965
183,-0.016392126,-0.0064418051,0.46480506
183.1,-0.033208365,-0.008828092,0.47166254
183.2,-0.031736572,-0.0098645222,0.46920079
183.3,-0.022401372,-0.0098517384,0.45710088
183.4,-0.0071940069,-0.0092987931,0.46346071
183.5,-0.01439941,-0.010239446,0.46080464
183.6,-0.011034621,-0.010547013,0.46554199
183.7,-0.015153381,-0.011135259,0.45496194
183.8,-0.0044933317,-0.010356752,0.44360006
183.9,0.0044928042,-0.0099252025,0.45618732
184,-0.013108126,-0.01172527,0.46507624
184.1,-0.022240605,-0.013674426,0.48641165
184.2,-0.038519685,-0.016087128,0.48447956
184.3,-0.02864666,-0.016987209,0.49796197
184.4,-0.03626648,-0.018721334,0.49476845
184.5,-0.026664846,-0.019561797,0.50632324
184.6,-0.034099598,-0.021296224,0.50568915
184.7,-0.027717198,-0.021576833,0.49690856
184.8,-0.016325119,-0.021077453,0.48741732
184.9,-0.0077624785,-0.02123687,0.49622551
185,-0.018490674,-0.022223368,0.48665599
185.1,-0.0093773529,-0.021338502,0.47161048
185.2,0.0034599323,-0.021515256,0.4954621
185.3,-0.03073299,-0.02635335,0.52979066
185.4,-0.056467159,-0.029610763,0.51951712
185.5,-0.034515745,-0.029898135,0.52550831
185.6,-0.036519353,-0.03226238,0.53988761
185.7,-0.045615477,-0.034874696,0.544451
185.8,-0.042667047,-0.036580869,0.54803866
185.9,-0.040410934,-0.038526327,0.55550884
186,-0.042529979,-0.040418674,0.5566968
186.1,-0.039577314,-0.043515988,0.58007753
186.2,-0.059696309,-0.048162839,0.59372809
186.3,-0.062239524,-0.050586686,0.59138624
186.4,-0.049736695,-0.051772305,0.59111629
186.5,-0.045182868,-0.055634626,0.61723242
186.6,-0.067003662,-0.060265245,0.6234468
186.7,-0.061962833,-0.06195838,0.61829099
186.8,-0.048912329,-0.063422661,0.62075348
186.9,-0.047687193,-0.065560328,0.6227166
187,-0.04822037,-0.070240862,0.64712462
187.1,-0.069907634,-0.075553524,0.65663113
187.2,-0.072200807,-0.081849029,0.683592
187.3,-0.089375869,-0.08752661,0.69090364
187.4,-0.080932922,-0.089186753,0.6813329
187.5,-0.060768106,-0.090108384,0.67765995
187.6,-0.052671235,-0.090640637,0.66757155
187.7,-0.041518702,-0.090623292,0.65805396
187.8,-0.033770353,-0.087833892,0.62927943
187.9,-0.011501511,-0.085607882,0.6173764
188,-0.011452415,-0.087537752,0.6249357
188.1,-0.028879398,-0.08968317,0.62136811
188.2,-0.030943843,-0.093885691,0.63797442
188.3,-0.050695647,-0.097745905,0.63920835
188.4,-0.047914757,-0.096915,0.61988436
188.5,-0.028031293,-0.09694637,0.61795993
188.6,-0.032331562,-0.10270259,0.64119511
188.7,-0.056925372,-0.1061761,0.63597522
188.8,-0.048868592,-0.11308672,0.66505367
188.9,-0.077973598,-0.1214341,0.68145997
189,-0.081346384,-0.12321464,0.66881654
189.1,-0.057574373,-0.1197448,0.642456
189.2,-0.029373642,-0.12006745,0.64351618
189.3,-0.036561948,-0.1232483,0.64618501
189.4,-0.042696621,-0.1264484,0.64784052
189.5,-0.048116648,-0.13573828,0.67903091
189.6,-0.074404781,-0.13769053,0.66160268
189.7,-0.049614557,-0.14306887,0.68060187
189.8,-0.069761835,-0.15094228,0.69373914
189.9,-0.075724869,-0.1546721,0.69041982
190,-0.063106969,-0.15145102,0.66387106
190.1,-0.034378088,-0.15202333,0.66316757
190.2,-0.040908258,-0.15960575,0.68152768
190.3,-0.063126876,-0.16648901,0.68844613
190.4,-0.066777353,-0.17193595,0.69318776
190.5,-0.064814245,-0.17022774,0.67103377
190.6,-0.040124391,-0.16692374,0.65241105
190.7,-0.026603048,-0.17073554,0.66030276
190.8,-0.043474298,-0.17734639,0.66861778
190.9,-0.05058597,-0.17242426,0.63531788
191,-0.01908665,-0.17219258,0.63289368
191.1,-0.025966861,-0.17107482,0.6174529
191.2,-0.018624063,-0.17434559,0.62183977
191.3,-0.032191902,-0.17804319,0.62096153
191.4,-0.036204248,-0.18227788,0.62322775
191.5,-0.040978507,-0.18375858,0.61525053
191.6,-0.034053761,-0.18028922,0.59449257
191.7,-0.017930939,-0.17680402,0.57790186
191.8,-0.010269049,-0.17818099,0.57610894
191.9,-0.018240283,-0.1782803,0.56606639
192,-0.015233703,-0.17236154,0.54013081
192.1,0.0031752253,-0.17865388,0.55689173
192.2,-0.025570767,-0.18215849,0.55229694
192.3,-0.024163981,-0.18159594,0.54152069
192.4,-0.017292059,-0.17926715,0.52752693
192.5,-0.0093743777,-0.17952252,0.52211598
192.6,-0.01188821,-0.18277243,0.52290453
192.7,-0.017169617,-0.1740951,0.48946073
192.8,0.01033744,-0.1728524,0.48564427
192.9,0.0013551805,-0.17508984,0.48389276
193,-0.0060299539,-0.17682426,0.48016827
193.1,-0.0086183566,-0.17701074,0.47284575
193.2,-0.0068090409,-0.1839113,0.48371357
193.3,-0.023932602,-0.19221775,0.49280182
193.4,-0.031376118,-0.19101878,0.47861095
193.5,-0.015576489,-0.18752511,0.46424612
193.6,-0.0042614433,-0.18881728,0.46179979
193.7,-0.0074703254,-0.18685518,0.44908277
193.8,-0.0001201215,-0.18278708,0.43394443
193.9,0.007370506,-0.17835373,0.41890626
194,0.012535818,-0.17156047,0.39891878
194.1,0.022770459,-0.17288218,0.39900066
194.2,0.010717254,-0.17624776,0.39922317
194.3,0.0037894065,-0.16474938,0.36716776
194.4,0.031137343,-0.16641867,0.37106586
194.5,0.014227852,-0.16956865,0.37043597
194.6,0.0077782576,-0.17081138,0.36652292
194.7,0.0069969342,-0.17519041,0.36964399
194.8,0.00046365191,-0.16845362,0.34882306
194.9,0.017041579,-0.16273669,0.33482762
195,0.022395386,-0.15640245,0.31883314
195.1,0.029562138,-0.15474012,0.3129974
195.2,0.025504263,-0.15400558,0.30727148
195.3,0.023484569,-0.15556573,0.30603176
195.4,0.018131019,-0.15676127,0.30318756
195.5,0.01603387,-0.15360172,0.29251022
195.6,0.022080243,-0.15052683,0.2835861
195.7,0.025128724,-0.1485437,0.27661533
195.8,0.026534678,-0.15073661,0.27699831
195.9,0.020347222,-0.15071055,0.27206451
196,0.021936449,-0.15317082,0.27235362
196.1,0.017424552,-0.14729782,0.25749595
196.2,0.028045686,-0.14208475,0.24646262
196.3,0.035279013,-0.14722843,0.25268795
196.4,0.022219926,-0.14852836,0.24935895
196.5,0.022472959,-0.14675301,0.24250667
196.6,0.025832046,-0.14343757,0.23388203
196.7,0.031855188,-0.14679485,0.23627535
196.8,0.024700748,-0.14888389,0.23476328
196.9,0.022969042,-0.14424746,0.22359875
197,0.032836724,-0.14611867,0.22384506
197.1,0.028277659,-0.14888951,0.22358948
197.2,0.026114821,-0.1531395,0.22530682
197.3,0.022806366,-0.15817525,0.22750509
197.4,0.019378373,-0.15508472,0.21826376
197.5,0.025929475,-0.14586655,0.20243212
197.6,0.036797832,-0.13853383,0.1904551
197.7,0.040836258,-0.13066445,0.17774317
197.8,0.046126433,-0.12619504,0.17006668
197.9,0.047946706,-0.12791763,0.17010554
198,0.040907037,-0.12660993,0.16520095
198.1,0.042059927,-0.12760154,0.16385194
198.2,0.038786585,-0.12594109,0.15875815
198.3,0.040875596,-0.12547387,0.15564482
198.4,0.041169224,-0.12684063,0.15448936
198.5,0.038372583,-0.12396371,0.14811085
198.6,0.03956642,-0.11600673,0.13666851
198.7,0.045952933,-0.11008956,0.12848872
198.8,0.049424218,-0.1075309,0.12408653
198.9,0.044778067,-0.097034238,0.11062961
199,0.05414394,-0.093649067,0.10648488
199.1,0.05331198,-0.092840138,0.10437107
199.2,0.049184382,-0.088487887,0.098238888
199.3,0.051236024,-0.085416813,0.094117767
199.4,0.052725002,-0.085017771,0.092816606
199.5,0.04905675,-0.081168566,0.087588695
199.6,0.051969935,-0.07932853,0.085062901
199.7,0.053338573,-0.080258229,0.085245327
199.8,0.05052189,-0.079618134,0.083461906
199.9,0.049108935,-0.076370939,0.079253885
